132,126,104,129,128,127,118,139,112,117,106,115,133,134,137,135,138,125,140,136,121,105,109,107,116,119,111,142,141,113,131,130,108,110,102,103,122,124,120,123,114,151,152,153,161,162,163,164,32,26,4,29,28,27,18,39,12,17,6,15,33,34,37,35,38,25,40,36,21,5,9,7,16,19,11,42,41,13,31,30,8,10,2,3,22,24,20,23,14,51,52,53,61,62,63,64
-1,8.61231,-1,8.52136,6.46379,8.92308,5.57407,9.665,-1,-1,8.89286,9.26707,-1,7.29547,5.32781,8.31164,-1,7.02733,9.45898,-1,7.43321,6.3687,7.81062,3.35946,4.46364,7.40678,5.51712,-1,-1,8.24279,-1,6.236,6.3913,-1,4.17069,7.07944,7.23346,-1,-1,-1,-1,-1,7.26113,-1,-1,-1,-1,-1,10.2078,9.61468,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.30345,-1,7.89615,5.92368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.75904,6.95797,-1,-1,6.60541,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8.61231,-1,5.04308,7.17175,5.8931,7.66154,4.80615,8.06769,-1,-1,6.90462,7.6,6.81,6.34224,4.79692,6.39077,6.20923,5.99357,7.81445,-1,6.66462,5.28117,6.64602,3.04054,4.0697,6.49153,4.82462,7.2,6.40652,6.9107,5.41571,5.404,5.72174,4.37846,3.81552,6.31196,5.72308,-1,-1,-1,-1,-1,5.89021,9.16298,-1,-1,-1,-1,8.73846,7.77798,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.66897,-1,6.68,4.83421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.64759,6.03623,-1,3.21676,5.71708,6.49846,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,5.04308,-1,5.52049,4.46034,-1,3.46296,-1,5.5905,3.73214,6.11905,5.83537,-1,4.5078,-1,5.2363,-1,4.57074,5.75195,-1,5.66787,3.75597,4.73097,2.16216,3.31212,5.14195,3.53767,-1,-1,-1,-1,-1,4.26435,3.24348,2.67414,4.81299,4.2179,4.55416,2.54286,4.85317,2.05614,7.9254,5.82196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8.52136,7.17175,5.52049,-1,5.6469,7.51264,4.79948,7.80122,7.55798,4.51874,7.41935,7.54577,6.64952,6.0928,4.96687,6.91543,6.94333,5.94856,7.50044,5.41587,6.68265,5.19791,6.66609,2.76722,3.83348,6.39233,5.07759,7.28335,6.78117,6.8823,5.73496,5.36007,5.74891,4.27376,3.71229,6.02317,5.85179,-1,3.25283,5.84481,-1,8.08457,6.11247,9.65562,7.79163,8.80471,-1,6.22232,-1,-1,-1,7.4551,6.2694,-1,6.53793,-1,-1,-1,7.89799,8.08718,7.23017,6.81385,5.30514,6.51351,5.59634,5.9503,7.53357,-1,5.31735,5.79512,6.48038,2.30776,4.31561,7.68701,4.60767,6.95118,5.19965,7.13514,-1,-1,-1,-1,3.34176,-1,6.8204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6.46379,5.8931,4.46034,5.6469,-1,5.90172,4.01207,6.22931,5.83276,3.45172,5.87759,6.10244,5.5175,5.16258,4.0069,5.6931,5.64138,5.27653,6.10862,4.66034,5.32414,4.17069,5.2431,2.67931,3.63621,5.26379,4.15517,5.89828,5.46724,5.41581,4.80209,4.38276,4.58103,3.79138,3.01724,5.00248,4.83966,4.46782,3.15345,4.87524,2.08793,6.06984,5.10172,7.05862,6.18806,6.63488,-1,-1,-1,-1,-1,5.83923,5.06724,4.56724,-1,6.63276,-1,-1,-1,6.33563,6.16471,5.52,4.49828,5.39138,4.92069,4.61406,6.1,-1,-1,-1,5.2931,-1,-1,5.88858,3.83448,5.62069,4.36379,5.7544,-1,-1,4.95507,-1,-1,4.78174,-1,-1,3.32414,5.21946,3.05172,-1,-1,-1,6.3505,-1,-1,-1
8.92308,7.66154,-1,7.51264,5.90172,-1,5.28022,-1,-1,-1,8.21429,8.47805,-1,6.25612,4.65232,7.2363,7.24632,6.51125,8.08984,-1,7.58845,5.313,7.00885,3.07838,3.99697,6.49576,5.21233,-1,-1,-1,-1,-1,6.06783,4.23626,4.12931,6.62929,6.53307,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.61947,-1,-1,-1,-1,-1,-1,-1,-1,7.17846,5.10526,6.56682,6.26818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5.57407,4.80615,3.46296,4.79948,4.01207,5.28022,-1,-1,-1,2.90816,5.28571,5.40488,-1,4.19451,-1,-1,4.83824,4.27813,5.32812,4.35829,4.50903,3.5305,4.86549,2.14865,3.0697,4.4089,3.51712,-1,-1,-1,-1,-1,3.9113,3.03704,2.58793,4.26355,4.43969,-1,2.41633,4.09789,-1,5.6873,4.42433,6.38122,5.51194,6.30581,-1,4.83333,-1,-1,-1,4.88708,-1,-1,-1,-1,-1,-1,-1,5.64368,-1,-1,-1,-1,-1,-1,-1,-1,3.55082,3.74865,-1,1.25172,2.94154,-1,2.85016,-1,-1,-1,-1,-1,-1,-1,2.17486,-1,4.77692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9.665,8.06769,-1,7.80122,6.22931,-1,-1,-1,-1,-1,-1,8.44268,7.175,6.68968,5.39073,7.50685,7.31985,6.63505,8.42773,-1,6.86282,5.31565,7.1469,2.77838,4.33636,6.94915,5.39384,7.76226,7.12609,7.44,6.16649,6.106,6.36522,5.765,3.66207,6.62185,6.15564,-1,3.49592,6.43282,2.86667,8.5,6.78042,9.8011,8.4791,9.48954,-1,-1,-1,-1,-1,-1,6.60531,-1,-1,-1,-1,-1,-1,-1,-1,7.38385,5.44211,6.53456,5.69545,6.16094,7.95414,-1,-1,-1,-1,-1,-1,7.82944,-1,6.8626,5.4087,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,5.5905,7.55798,5.83276,-1,-1,-1,-1,-1,8.54599,8.53537,-1,6.38753,-1,-1,-1,6.42765,8.25586,-1,6.9911,5.49867,7.15929,3.05676,4.40653,6.77966,5.55193,7.80712,-1,7.54977,6.03037,5.78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.43256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
