132,126,104,129,128,127,118,139,112,117,106,115,133,134,137,135,138,125,140,136,121,105,109,107,116,119,111,142,141,113,131,130,108,110,102,103,122,124,120,123,114,151,152,153,161,162,163,164,32,26,4,29,28,27,18,39,12,17,6,15,33,34,37,35,38,25,40,36,21,5,9,7,16,19,11,42,41,13,31,30,8,10,2,3,22,24,20,23,14,51,52,53,61,62,63,64
-1,0.732994,-1,0.725254,0.550134,0.759444,0.474409,0.822589,-1,-1,0.756872,0.788721,-1,0.620918,0.45345,0.707404,-1,0.598097,0.805054,-1,0.632641,0.542041,0.664762,0.285924,0.379901,0.630392,0.469562,-1,-1,0.701544,-1,0.530746,0.543964,-1,0.354968,0.602532,0.61564,-1,-1,-1,-1,-1,0.617995,-1,-1,-1,-1,-1,0.868787,0.818306,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.791817,-1,0.672042,0.504165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.575262,0.592193,-1,-1,0.562187,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.732994,-1,0.429217,0.610388,0.501562,0.652074,0.409052,0.686642,-1,-1,0.587653,0.646837,0.5796,0.539788,0.408266,0.543919,0.528468,0.510113,0.665088,-1,0.567226,0.449481,0.565643,0.258781,0.346372,0.552495,0.410624,0.612792,0.545259,0.58817,0.460931,0.459935,0.486978,0.372651,0.324739,0.537211,0.487092,-1,-1,-1,-1,-1,0.501316,0.779862,-1,-1,-1,-1,0.743731,0.661984,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.652707,-1,0.568535,0.41144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.480667,0.513744,-1,0.273779,0.486581,0.553084,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,0.429217,-1,0.469849,0.37962,-1,0.294733,-1,0.475808,0.317643,0.520793,0.496649,-1,0.383659,-1,0.445662,-1,0.389016,0.489549,-1,0.482393,0.319671,0.402653,0.184022,0.281895,0.437632,0.301091,-1,-1,-1,-1,-1,0.362939,0.276053,0.227596,0.409634,0.358986,0.387605,0.216423,0.413054,0.174998,0.674531,0.495507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.725254,0.610388,0.469849,-1,0.480608,0.639401,0.408484,0.663962,0.64326,0.38459,0.631461,0.642221,0.565941,0.518559,0.422731,0.588573,0.590947,0.506282,0.638363,0.460945,0.568761,0.442394,0.567351,0.235518,0.326268,0.544052,0.432154,0.619886,0.577146,0.585753,0.488103,0.456196,0.48929,0.36374,0.315953,0.512632,0.498046,-1,0.276849,0.497452,-1,0.688078,0.520233,0.821791,0.663146,0.74937,-1,0.529582,-1,-1,-1,0.634504,0.533589,-1,0.556444,-1,-1,-1,0.672199,0.6883,0.61536,0.579927,0.451521,0.554365,0.476305,0.506431,0.641183,-1,0.45256,0.493223,0.551546,0.196414,0.367302,0.654242,0.392159,0.591615,0.442543,0.607272,-1,-1,-1,-1,0.284417,-1,0.580485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.550134,0.501562,0.37962,0.480608,-1,0.502296,0.341468,0.530177,0.496427,0.293776,0.500242,0.519379,0.469595,0.439388,0.341028,0.48454,0.480138,0.449086,0.519905,0.396642,0.453138,0.354968,0.446241,0.228036,0.309478,0.448002,0.353647,0.502003,0.465317,0.46094,0.408706,0.373017,0.389892,0.322685,0.256798,0.425761,0.411904,0.380257,0.26839,0.414932,0.177704,0.516605,0.434208,0.60076,0.526666,0.564695,-1,-1,-1,-1,-1,0.496977,0.431273,0.388718,-1,0.564515,-1,-1,-1,0.539226,0.524679,0.469808,0.382849,0.458861,0.4188,0.392703,0.519171,-1,-1,-1,0.450496,-1,-1,0.501177,0.326353,0.478377,0.371403,0.489757,-1,-1,0.421726,-1,-1,0.406974,-1,-1,0.282918,0.444229,0.259732,-1,-1,-1,0.540492,-1,-1,-1
0.759444,0.652074,-1,0.639401,0.502296,-1,0.4494,-1,-1,-1,0.699119,0.721567,-1,0.532459,0.395959,0.615882,0.616735,0.554173,0.688527,-1,0.645854,0.45219,0.596524,0.262001,0.340182,0.552855,0.443622,-1,-1,-1,-1,-1,0.516433,0.360548,0.351446,0.564219,0.55603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.563384,-1,-1,-1,-1,-1,-1,-1,-1,0.610959,0.434509,0.558903,0.533485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.474409,0.409052,0.294733,0.408484,0.341468,0.4494,-1,-1,-1,0.247514,0.449867,0.46001,-1,0.356995,-1,-1,0.411783,0.364112,0.453477,0.370934,0.383764,0.300481,0.414102,0.182872,0.261262,0.375242,0.299342,-1,-1,-1,-1,-1,0.332891,0.258483,0.220259,0.362871,0.377862,-1,0.205654,0.348772,-1,0.484047,0.376555,0.543106,0.469122,0.536688,-1,0.411365,-1,-1,-1,0.41594,-1,-1,-1,-1,-1,-1,-1,0.480334,-1,-1,-1,-1,-1,-1,-1,-1,0.302211,0.319048,-1,0.106534,0.250355,-1,0.242577,-1,-1,-1,-1,-1,-1,-1,0.185102,-1,0.406564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.822589,0.686642,-1,0.663962,0.530177,-1,-1,-1,-1,-1,-1,0.718557,0.610665,0.569359,0.458805,0.638909,0.622993,0.56471,0.717285,-1,0.584095,0.452415,0.608273,0.236468,0.369068,0.591443,0.45907,0.660646,0.606502,0.633219,0.52483,0.519682,0.541744,0.49066,0.311679,0.563586,0.523907,-1,0.297538,0.547498,0.243982,0.723436,0.577082,0.834172,0.721657,0.807655,-1,-1,-1,-1,-1,-1,0.562178,-1,-1,-1,-1,-1,-1,-1,-1,0.62844,0.463178,0.556157,0.48474,0.524358,0.676977,-1,-1,-1,-1,-1,-1,0.666364,-1,0.584076,0.460335,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,0.475808,0.64326,0.496427,-1,-1,-1,-1,-1,0.72735,0.726446,-1,0.543643,-1,-1,-1,0.547058,0.702657,-1,0.595013,0.467992,0.609328,0.260161,0.37504,0.577017,0.472525,0.664465,-1,0.642561,0.513245,0.491936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.802806,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,0.317643,0.38459,0.293776,-1,0.247514,-1,-1,-1,0.409701,0.392648,-1,0.327866,-1,0.36085,0.411872,0.332231,-1,-1,0.375831,0.311346,0.37117,0.174128,0.227973,0.364423,0.278562,-1,-1,-1,-1,-1,0.32475,0.268574,0.212775,-1,0.308524,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.756872,0.587653,0.520793,0.631461,0.500242,0.699119,0.449867,-1,0.72735,0.409701,-1,0.702366,0.587047,0.547055,0.432878,0.627832,0.599838,0.544184,0.696839,-1,0.611748,0.477249,0.596524,0.271662,0.346372,0.5671,0.458778,0.667071,-1,0.611368,0.506116,0.505554,0.511105,0.369148,0.32782,0.561402,0.566959,-1,-1,-1,-1,0.760857,0.578344,0.883545,0.732582,0.812405,-1,0.594758,-1,-1,-1,0.675179,-1,-1,-1,-1,-1,-1,-1,0.705338,-1,0.627589,0.458251,-1,-1,-1,-1,-1,0.457083,0.50284,-1,0.200742,0.401982,-1,0.376204,-1,-1,-1,-1,-1,-1,-1,0.306864,-1,0.595443,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.788721,0.646837,0.496649,0.642221,0.519379,0.721567,0.46001,0.718557,0.726446,0.392648,0.702366,-1,-1,0.581933,0.46167,0.634485,0.651196,0.543148,0.708593,-1,0.618501,0.487203,0.600857,0.265294,0.377495,0.581863,0.436241,0.661783,0.633966,0.632586,0.507007,0.504121,0.520313,0.415587,0.31636,0.552176,0.553527,-1,-1,-1,-1,0.772114,0.558094,0.875697,0.728626,0.850507,-1,0.565463,0.836362,0.74762,-1,0.649769,0.552592,-1,0.572313,-1,-1,-1,0.708697,0.69888,-1,0.625297,0.484089,0.592346,0.524154,0.529239,0.684305,-1,0.475993,0.506093,-1,0.183817,0.355283,0.647563,0.436241,-1,-1,-1,-1,0.516265,0.539308,-1,0.285846,0.538341,0.59276,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,0.5796,-1,0.565941,0.469595,-1,-1,0.610665,-1,-1,0.587047,-1,-1,0.491326,0.399805,0.561407,0.542896,0.497256,0.602154,-1,0.536938,0.401613,0.537151,0.248202,0.330653,0.519491,0.41406,0.585025,0.548428,0.562835,0.466278,0.42587,-1,-1,-1,-1,-1,-1,0.263416,0.468514,-1,0.660454,0.512043,0.722053,-1,0.668015,-1,-1,-1,-1,-1,0.567183,0.487468,-1,-1,-1,-1,-1,-1,-1,0.553015,0.539991,0.409699,0.509597,0.457999,-1,-1,-1,0.431402,-1,-1,-1,-1,0.579068,0.371186,0.532895,0.423635,-1,0.447948,0.470446,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
